id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651706017,24.0,1161114075,113,1492481023000000000,-9.954526782364445,0.5366619733564388
5651722626,25.0,1161114075,113,1492481409000000000,-9.847304560142222,0.6911079822376259
5651727617,24.0,1161114075,113,1492481527000000000,-9.814526782364444,0.5366619733564388
5651727984,23.0,1161114075,113,1492481533000000000,-9.812860115697777,0.3822159644752518
5651728341,22.0,1161114075,113,1492481540000000000,-9.810915671253333,0.22776995559406477
5651728832,21.0,1161114075,113,1492481552000000000,-9.80758233792,0.07332394671287772
5651729546,20.0,1161114075,113,1492481569000000000,-9.802860115697777,-0.08112206216830933
5651730602,19.0,1161114075,113,1492481600000000000,-9.794249004586666,-0.23556807104949637
5651732452,20.0,1161114075,113,1492481648000000000,-9.780915671253334,-0.08112206216830933
5651733425,21.0,1161114075,113,1492481672000000000,-9.774249004586666,0.07332394671287772
5651734480,22.0,1161114075,113,1492481699000000000,-9.766749004586666,0.22776995559406477
5651736183,23.0,1161114075,113,1492481741000000000,-9.75508233792,0.3822159644752518
5651739919,24.0,1161114075,113,1492481810000000000,-9.735915671253334,0.5366619733564388
5651744032,25.0,1161114075,113,1492481895000000000,-9.712304560142222,0.6911079822376259
5651750616,24.0,1161114075,113,1492482053000000000,-9.668415671253333,0.5366619733564388
5651750910,23.0,1161114075,113,1492482059000000000,-9.666749004586666,0.3822159644752518
5651751292,22.0,1161114075,113,1492482068000000000,-9.664249004586667,0.22776995559406477
5651752009,21.0,1161114075,113,1492482081000000000,-9.660637893475556,0.07332394671287772
5651752951,20.0,1161114075,113,1492482105000000000,-9.653971226808888,-0.08112206216830933
5651754277,19.0,1161114075,113,1492482137000000000,-9.64508233792,-0.23556807104949637
5651755041,18.0,1161114075,113,1492482153000000000,-9.640637893475555,-0.39001407993068343
5651755946,19.0,1161114075,113,1492482174000000000,-9.634804560142221,-0.23556807104949637
5651756488,20.0,1161114075,113,1492482187000000000,-9.63119344903111,-0.08112206216830933
5651757584,21.0,1161114075,113,1492482212000000000,-9.624249004586666,0.07332394671287772
5651758835,22.0,1161114075,113,1492482239000000000,-9.616749004586667,0.22776995559406477
5651760478,23.0,1161114075,113,1492482278000000000,-9.605915671253333,0.3822159644752518
5651763747,24.0,1161114075,113,1492482353000000000,-9.58508233792,0.5366619733564388
5651768216,25.0,1161114075,113,1492482461000000000,-9.55508233792,0.6911079822376259
5651772500,24.0,1161114075,113,1492482564000000000,-9.526471226808889,0.5366619733564388
5651772863,23.0,1161114075,113,1492482573000000000,-9.52397122680889,0.3822159644752518
5651773253,22.0,1161114075,113,1492482580000000000,-9.522026782364444,0.22776995559406477
5651773696,21.0,1161114075,113,1492482591000000000,-9.518971226808889,0.07332394671287772
5651774573,20.0,1161114075,113,1492482614000000000,-9.51258233792,-0.08112206216830933
5651776250,19.0,1161114075,113,1492482645000000000,-9.503971226808888,-0.23556807104949637
5651777054,18.0,1161114075,113,1492482664000000000,-9.49869344903111,-0.39001407993068343
5651777581,19.0,1161114075,113,1492482675000000000,-9.495637893475555,-0.23556807104949637
5651778365,20.0,1161114075,113,1492482690000000000,-9.491471226808889,-0.08112206216830933
5651779295,21.0,1161114075,113,1492482713000000000,-9.48508233792,0.07332394671287772
5651780407,22.0,1161114075,113,1492482740000000000,-9.47758233792,0.22776995559406477
5651781880,23.0,1161114075,113,1492482776000000000,-9.46758233792,0.3822159644752518
5651785062,24.0,1161114075,113,1492482852000000000,-9.446471226808889,0.5366619733564388
5651789657,25.0,1161114075,113,1492482958000000000,-9.417026782364445,0.6911079822376259
5651793832,24.0,1161114075,113,1492483062000000000,-9.388137893475555,0.5366619733564388
5651794151,23.0,1161114075,113,1492483070000000000,-9.385915671253333,0.3822159644752518
5651794566,22.0,1161114075,113,1492483079000000000,-9.383415671253333,0.22776995559406477
5651794974,21.0,1161114075,113,1492483090000000000,-9.380360115697778,0.07332394671287772
5651795842,20.0,1161114075,113,1492483113000000000,-9.373971226808889,-0.08112206216830933
5651797078,19.0,1161114075,113,1492483145000000000,-9.36508233792,-0.23556807104949637
5651797693,18.0,1161114075,113,1492483161000000000,-9.360637893475555,-0.39001407993068343
5651798345,19.0,1161114075,113,1492483177000000000,-9.35619344903111,-0.23556807104949637
5651798867,20.0,1161114075,113,1492483190000000000,-9.35258233792,-0.08112206216830933
5651799835,21.0,1161114075,113,1492483214000000000,-9.345915671253334,0.07332394671287772
5651801237,22.0,1161114075,113,1492483243000000000,-9.337860115697778,0.22776995559406477
5651802713,23.0,1161114075,113,1492483279000000000,-9.327860115697778,0.3822159644752518
5651805995,24.0,1161114075,113,1492483349000000000,-9.308415671253334,0.5366619733564388
5651810685,25.0,1161114075,113,1492483464000000000,-9.276471226808889,0.6911079822376259
5651815108,24.0,1161114075,113,1492483573000000000,-9.24619344903111,0.5366619733564388
5651815925,23.0,1161114075,113,1492483581000000000,-9.243971226808888,0.3822159644752518
5651816602,22.0,1161114075,113,1492483591000000000,-9.241193449031112,0.22776995559406477
5651817229,21.0,1161114075,113,1492483605000000000,-9.237304560142222,0.07332394671287772
5651818248,20.0,1161114075,113,1492483628000000000,-9.230915671253333,-0.08112206216830933
5651820100,19.0,1161114075,113,1492483655000000000,-9.223415671253333,-0.23556807104949637
5651820887,18.0,1161114075,113,1492483672000000000,-9.218693449031111,-0.39001407993068343
5651821494,19.0,1161114075,113,1492483686000000000,-9.214804560142221,-0.23556807104949637
5651822019,20.0,1161114075,113,1492483698000000000,-9.21147122680889,-0.08112206216830933
5651822710,21.0,1161114075,113,1492483722000000000,-9.204804560142222,0.07332394671287772
5651822712,22.0,1161114075,113,1492483751000000000,-9.196749004586668,0.22776995559406477
5651823515,23.0,1161114075,113,1492483787000000000,-9.186749004586666,0.3822159644752518
5651828610,24.0,1161114075,113,1492483861000000000,-9.16619344903111,0.5366619733564388
5651834131,25.0,1161114075,113,1492483979000000000,-9.133415671253333,0.6911079822376259
5651839040,24.0,1161114075,113,1492484102000000000,-9.099249004586667,0.5366619733564388
5651839368,23.0,1161114075,113,1492484110000000000,-9.097026782364445,0.3822159644752518
5651839730,22.0,1161114075,113,1492484119000000000,-9.094526782364444,0.22776995559406477
5651840217,21.0,1161114075,113,1492484133000000000,-9.090637893475556,0.07332394671287772
5651841327,20.0,1161114075,113,1492484160000000000,-9.083137893475556,-0.08112206216830933
5651842077,19.0,1161114075,113,1492484183000000000,-9.076749004586667,-0.23556807104949637
5651842682,18.0,1161114075,113,1492484200000000000,-9.072026782364444,-0.39001407993068343
5651843569,19.0,1161114075,113,1492484221000000000,-9.066193449031111,-0.23556807104949637
5651843921,20.0,1161114075,113,1492484231000000000,-9.063415671253333,-0.08112206216830933
5651844775,21.0,1161114075,113,1492484255000000000,-9.056749004586667,0.07332394671287772
5651846103,22.0,1161114075,113,1492484289000000000,-9.047304560142223,0.22776995559406477
5651847599,23.0,1161114075,113,1492484325000000000,-9.037304560142223,0.3822159644752518
5651851380,24.0,1161114075,113,1492484398000000000,-9.017026782364445,0.5366619733564388
5651856190,25.0,1161114075,113,1492484517000000000,-8.983971226808888,0.6911079822376259
5651861325,24.0,1161114075,113,1492484641000000000,-8.949526782364444,0.5366619733564388
5651861722,23.0,1161114075,113,1492484650000000000,-8.947026782364444,0.3822159644752518
5651862054,22.0,1161114075,113,1492484659000000000,-8.944526782364445,0.22776995559406477
5651862602,21.0,1161114075,113,1492484672000000000,-8.940915671253334,0.07332394671287772
5651864013,20.0,1161114075,113,1492484699000000000,-8.933415671253334,-0.08112206216830933
5651864792,19.0,1161114075,113,1492484723000000000,-8.926749004586666,-0.23556807104949637
5651865454,18.0,1161114075,113,1492484739000000000,-8.922304560142223,-0.39001407993068343
