id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651400951,49.5,1161114055,123,1492474360000000000,-11.805360115697777,0.9339242546333602
5651432186,50.5,1161114055,123,1492474994000000000,-11.629249004586667,1.0
5651799304,49.5,1161114055,123,1492483204000000000,-9.348693449031112,0.9339242546333602
5651808573,50.5,1161114055,123,1492483417000000000,-9.289526782364444,1.0
5651953667,49.5,1161114055,123,1492486822000000000,-8.343693449031111,0.9339242546333602
5651984384,50.5,1161114055,123,1492487530000000000,-8.147026782364444,1.0
5652376381,41.5,1161114055,123,1492496303000000000,-5.71008233792,0.4053182917002417
5652376391,33.0,1161114055,123,1492496304000000000,-5.7098045601422225,-0.1563255439161967
5652376618,24.5,1161114055,123,1492496305000000000,-5.709526782364445,-0.7179693795326351
5652376622,16.5,1161114055,123,1492496306000000000,-5.709249004586667,-1.2465753424657535
5652376738,8.0,1161114055,123,1492496307000000000,-5.708971226808889,-1.808219178082192
5652376744,0.0,1161114055,123,1492496308000000000,-5.708693449031111,-2.3368251410153107
5652408113,8.5,1161114055,123,1492496955000000000,-5.528971226808889,-1.775181305398872
5652408117,17.0,1161114055,123,1492496956000000000,-5.5286934490311115,-1.2135374697824337
5652408120,25.5,1161114055,123,1492496957000000000,-5.528415671253334,-0.6518936341659953
5652408285,33.5,1161114055,123,1492496958000000000,-5.528137893475556,-0.1232876712328768
5652408289,42.0,1161114055,123,1492496958000000000,-5.528137893475556,0.4383561643835616
5652408293,50.5,1161114055,123,1492496959000000000,-5.527860115697778,1.0
5652493044,49.5,1161114055,123,1492498765000000000,-5.026193449031111,0.9339242546333602
5652539930,50.5,1161114055,123,1492499747000000000,-4.753415671253333,1.0
5653594289,42.0,1161114055,123,1492521403000000000,1.2621398843022222,0.4383561643835616
5653594457,33.5,1161114055,123,1492521404000000000,1.26241766208,-0.1232876712328768
5653594652,25.0,1161114055,123,1492521405000000000,1.2626954398577779,-0.6849315068493153
5653594657,17.0,1161114055,123,1492521406000000000,1.2629732176355555,-1.2135374697824337
5653594663,8.5,1161114055,123,1492521407000000000,1.2632509954133333,-1.775181305398872
5653594825,0.0,1161114055,123,1492521409000000000,1.263806550968889,-2.3368251410153107
5653632391,8.0,1161114055,123,1492522211000000000,1.4865843287466667,-1.808219178082192
5653632395,16.5,1161114055,123,1492522212000000000,1.4868621065244445,-1.2465753424657535
5653632574,33.0,1161114055,123,1492522213000000000,1.4871398843022223,-0.1563255439161967
5653632399,24.5,1161114055,123,1492522213000000000,1.4871398843022223,-0.7179693795326351
5653632577,41.5,1161114055,123,1492522214000000000,1.48741766208,0.4053182917002417
5653632581,49.5,1161114055,123,1492522215000000000,1.4876954398577777,0.9339242546333602
5653667516,50.5,1161114055,123,1492522957000000000,1.6938065509688889,1.0
5654216706,49.5,1161114055,123,1492534315000000000,4.848806550968889,0.9339242546333602
5654234533,50.5,1161114055,123,1492534673000000000,4.948250995413333,1.0
5654284775,49.5,1161114055,123,1492535716000000000,5.237973217635555,0.9339242546333602
5654529992,50.5,1161114055,123,1492540733000000000,6.6315843287466665,1.0
5655026622,49.5,1161114055,123,1492551800000000000,9.705750995413334,0.9339242546333602
5655047576,50.5,1161114055,123,1492552278000000000,9.838528773191111,1.0
5655256225,49.5,1161114055,123,1492556835000000000,11.104362106524444,0.9339242546333602
5655290744,50.5,1161114055,123,1492557389000000000,11.258250995413333,1.0
