id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651412094,999999.0,1161115004,116,1492474566000000000,-11.748137893475555,1.0
5651412095,25.5,1161115004,116,1492474567000000000,-11.747860115697778,-0.7647055709260582
5651609689,999999.0,1161115004,116,1492478851000000000,-10.557860115697778,1.0
5651609788,25.0,1161115004,116,1492478855000000000,-10.556749004586667,-0.7647064533022266
5651635141,999999.0,1161115004,116,1492479411000000000,-10.402304560142221,1.0
5651635142,25.0,1161115004,116,1492479411000000000,-10.402304560142221,-0.7647064533022266
5651704343,999999.0,1161115004,116,1492480976000000000,-9.96758233792,1.0
5651704344,25.0,1161115004,116,1492480978000000000,-9.967026782364444,-0.7647064533022266
5651840569,999999.0,1161115004,116,1492484136000000000,-9.089804560142221,1.0
5651840817,25.0,1161115004,116,1492484140000000000,-9.088693449031112,-0.7647064533022266
5651924176,999999.0,1161115004,116,1492486083000000000,-8.54897122680889,1.0
5651924178,25.0,1161115004,116,1492486084000000000,-8.548693449031111,-0.7647064533022266
5652161584,999999.0,1161115004,116,1492491546000000000,-7.031471226808889,1.0
5652161694,25.0,1161115004,116,1492491547000000000,-7.031193449031111,-0.7647064533022266
5653474915,999999.0,1161115004,116,1492518777000000000,0.5326954398577778,1.0
5653475015,25.0,1161115004,116,1492518780000000000,0.5335287731911111,-0.7647064533022266
5653485865,999999.0,1161115004,116,1492519030000000000,0.6029732176355556,1.0
5653485954,25.0,1161115004,116,1492519031000000000,0.6032509954133334,-0.7647064533022266
5653602744,999999.0,1161115004,116,1492521563000000000,1.3065843287466667,1.0
5653602745,25.0,1161115004,116,1492521564000000000,1.3068621065244443,-0.7647064533022266
5654087426,26.0,1161115004,116,1492531680000000000,4.116862106524445,-0.7647046885498898
5654410986,999999.0,1161115004,116,1492538377000000000,5.977139884302222,1.0
5654411089,26.0,1161115004,116,1492538378000000000,5.97741766208,-0.7647046885498898
5654411090,999999.0,1161115004,116,1492538379000000000,5.9776954398577775,1.0
5654411209,26.0,1161115004,116,1492538380000000000,5.977973217635555,-0.7647046885498898
5654482685,25.0,1161115004,116,1492539788000000000,6.369084328746666,-0.7647064533022266
5654788679,26.0,1161115004,116,1492546437000000000,8.21602877319111,-0.7647046885498898
5655021514,999999.0,1161115004,116,1492551667000000000,9.668806550968888,1.0
5655021614,26.0,1161115004,116,1492551669000000000,9.669362106524444,-0.7647046885498898
5655305700,25.0,1161115004,116,1492557620000000000,11.32241766208,-0.7647064533022266
