id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651371880,206.0,1161114077,121,1492473638000000000,-12.005915671253334,-0.07093892812629903
5651373398,207.0,1161114077,121,1492473675000000000,-11.995637893475555,-0.019941836310760973
5651376003,206.0,1161114077,121,1492473735000000000,-11.97897122680889,-0.07093892812629903
5651376004,207.0,1161114077,121,1492473736000000000,-11.97869344903111,-0.019941836310760973
5651377649,206.0,1161114077,121,1492473774000000000,-11.968137893475555,-0.07093892812629903
5651377874,207.0,1161114077,121,1492473779000000000,-11.966749004586667,-0.019941836310760973
5651378642,206.0,1161114077,121,1492473797000000000,-11.961749004586666,-0.07093892812629903
5651378747,205.0,1161114077,121,1492473800000000000,-11.960915671253334,-0.12193601994183707
5651378864,202.0,1161114077,121,1492473802000000000,-11.960360115697778,-0.27492729538845123
5651378752,204.0,1161114077,121,1492473802000000000,-11.960360115697778,-0.1729331117573751
5651378867,201.0,1161114077,121,1492473804000000000,-11.959804560142222,-0.32592438720398925
5651378870,200.0,1161114077,121,1492473804000000000,-11.959804560142222,-0.37692147901952733
5651380593,201.0,1161114077,121,1492473844000000000,-11.948693449031111,-0.32592438720398925
5651382508,202.0,1161114077,121,1492473888000000000,-11.936471226808889,-0.27492729538845123
5651382635,203.0,1161114077,121,1492473891000000000,-11.935637893475555,-0.22393020357291318
5651382909,202.0,1161114077,121,1492473895000000000,-11.934526782364445,-0.27492729538845123
5651383739,203.0,1161114077,121,1492473913000000000,-11.929526782364444,-0.22393020357291318
5651390815,204.0,1161114077,121,1492473961000000000,-11.91619344903111,-0.1729331117573751
5651390821,205.0,1161114077,121,1492473962000000000,-11.915915671253334,-0.12193601994183707
5651390824,206.0,1161114077,121,1492473963000000000,-11.915637893475555,-0.07093892812629903
5651390827,207.0,1161114077,121,1492473964000000000,-11.915360115697778,-0.019941836310760973
5651390830,208.0,1161114077,121,1492473964000000000,-11.915360115697778,0.031055255504777075
5651390840,209.0,1161114077,121,1492474023000000000,-11.89897122680889,0.08205234732031512
5651390843,209.0,1161114077,121,1492474034000000000,-11.895915671253332,0.08205234732031512
5651390842,208.0,1161114077,121,1492474034000000000,-11.895915671253332,0.031055255504777075
5651390844,208.0,1161114077,121,1492474039000000000,-11.894526782364444,0.031055255504777075
5651390845,209.0,1161114077,121,1492474040000000000,-11.894249004586667,0.08205234732031512
5651390846,208.0,1161114077,121,1492474043000000000,-11.893415671253333,0.031055255504777075
5651390847,209.0,1161114077,121,1492474044000000000,-11.893137893475556,0.08205234732031512
5651390848,208.0,1161114077,121,1492474044000000000,-11.893137893475556,0.031055255504777075
5651390849,209.0,1161114077,121,1492474045000000000,-11.892860115697777,0.08205234732031512
5651390851,208.0,1161114077,121,1492474050000000000,-11.89147122680889,0.031055255504777075
5651390852,209.0,1161114077,121,1492474056000000000,-11.889804560142222,0.08205234732031512
5651390853,208.0,1161114077,121,1492474058000000000,-11.889249004586667,0.031055255504777075
5651391158,207.0,1161114077,121,1492474068000000000,-11.886471226808888,-0.019941836310760973
5651394374,208.0,1161114077,121,1492474135000000000,-11.867860115697777,0.031055255504777075
5651395425,207.0,1161114077,121,1492474160000000000,-11.860915671253334,-0.019941836310760973
5651395466,208.0,1161114077,121,1492474162000000000,-11.860360115697778,0.031055255504777075
5651395971,207.0,1161114077,121,1492474174000000000,-11.857026782364445,-0.019941836310760973
5651396072,208.0,1161114077,121,1492474177000000000,-11.85619344903111,0.031055255504777075
5651396073,207.0,1161114077,121,1492474178000000000,-11.855915671253333,-0.019941836310760973
5651396695,208.0,1161114077,121,1492474194000000000,-11.851471226808888,0.031055255504777075
5651396882,207.0,1161114077,121,1492474196000000000,-11.850915671253333,-0.019941836310760973
5651398271,208.0,1161114077,121,1492474231000000000,-11.841193449031111,0.031055255504777075
5651398272,207.0,1161114077,121,1492474232000000000,-11.840915671253333,-0.019941836310760973
5651398464,208.0,1161114077,121,1492474238000000000,-11.839249004586666,0.031055255504777075
5651398587,207.0,1161114077,121,1492474240000000000,-11.838693449031112,-0.019941836310760973
5651400907,206.0,1161114077,121,1492474293000000000,-11.823971226808888,-0.07093892812629903
5651401372,207.0,1161114077,121,1492474303000000000,-11.821193449031112,-0.019941836310760973
5651402254,206.0,1161114077,121,1492474311000000000,-11.81897122680889,-0.07093892812629903
5651402306,207.0,1161114077,121,1492474315000000000,-11.817860115697778,-0.019941836310760973
5651402307,206.0,1161114077,121,1492474316000000000,-11.81758233792,-0.07093892812629903
5651402308,207.0,1161114077,121,1492474317000000000,-11.817304560142222,-0.019941836310760973
5651402837,206.0,1161114077,121,1492474338000000000,-11.811471226808889,-0.07093892812629903
5651404662,205.0,1161114077,121,1492474382000000000,-11.799249004586667,-0.12193601994183707
5651404741,206.0,1161114077,121,1492474384000000000,-11.798693449031111,-0.07093892812629903
5651405790,205.0,1161114077,121,1492474408000000000,-11.792026782364445,-0.12193601994183707
5651408062,206.0,1161114077,121,1492474441000000000,-11.782860115697778,-0.07093892812629903
5651408483,205.0,1161114077,121,1492474446000000000,-11.78147122680889,-0.12193601994183707
5651411326,204.0,1161114077,121,1492474495000000000,-11.767860115697777,-0.1729331117573751
5651411416,203.0,1161114077,121,1492474497000000000,-11.767304560142222,-0.22393020357291318
5651411422,201.0,1161114077,121,1492474498000000000,-11.767026782364445,-0.32592438720398925
5651411419,202.0,1161114077,121,1492474498000000000,-11.767026782364445,-0.27492729538845123
5651411516,200.0,1161114077,121,1492474499000000000,-11.766749004586666,-0.37692147901952733
5651411519,199.0,1161114077,121,1492474500000000000,-11.76647122680889,-0.42791857083506535
5651411666,198.0,1161114077,121,1492474501000000000,-11.76619344903111,-0.4789156626506034
5651413974,199.0,1161114077,121,1492474553000000000,-11.751749004586667,-0.42791857083506535
5651414037,198.0,1161114077,121,1492474556000000000,-11.750915671253333,-0.4789156626506034
5651414251,199.0,1161114077,121,1492474560000000000,-11.749804560142222,-0.42791857083506535
5651414253,198.0,1161114077,121,1492474562000000000,-11.749249004586666,-0.4789156626506034
5651415460,199.0,1161114077,121,1492474584000000000,-11.743137893475556,-0.42791857083506535
5651415461,198.0,1161114077,121,1492474585000000000,-11.742860115697777,-0.4789156626506034
5651415766,199.0,1161114077,121,1492474593000000000,-11.740637893475556,-0.42791857083506535
5651416407,198.0,1161114077,121,1492474606000000000,-11.737026782364444,-0.4789156626506034
5651418849,199.0,1161114077,121,1492474656000000000,-11.723137893475556,-0.42791857083506535
5651418852,200.0,1161114077,121,1492474657000000000,-11.722860115697777,-0.37692147901952733
5651418855,201.0,1161114077,121,1492474657000000000,-11.722860115697777,-0.32592438720398925
5651419042,202.0,1161114077,121,1492474658000000000,-11.72258233792,-0.27492729538845123
5651419045,203.0,1161114077,121,1492474659000000000,-11.722304560142222,-0.22393020357291318
5651419048,204.0,1161114077,121,1492474660000000000,-11.722026782364445,-0.1729331117573751
5651424333,203.0,1161114077,121,1492474759000000000,-11.694526782364445,-0.22393020357291318
5651425259,204.0,1161114077,121,1492474779000000000,-11.688971226808889,-0.1729331117573751
5651426131,205.0,1161114077,121,1492474797000000000,-11.68397122680889,-0.12193601994183707
5651427488,206.0,1161114077,121,1492474825000000000,-11.67619344903111,-0.07093892812629903
5651428158,205.0,1161114077,121,1492474842000000000,-11.671471226808888,-0.12193601994183707
5651428296,206.0,1161114077,121,1492474843000000000,-11.671193449031112,-0.07093892812629903
5651429270,205.0,1161114077,121,1492474864000000000,-11.665360115697778,-0.12193601994183707
5651429385,206.0,1161114077,121,1492474866000000000,-11.664804560142223,-0.07093892812629903
5651429468,205.0,1161114077,121,1492474870000000000,-11.663693449031111,-0.12193601994183707
5651430148,206.0,1161114077,121,1492474883000000000,-11.66008233792,-0.07093892812629903
5651434547,205.0,1161114077,121,1492474982000000000,-11.63258233792,-0.12193601994183707
5651434548,206.0,1161114077,121,1492474983000000000,-11.632304560142222,-0.07093892812629903
5651436124,206.0,1161114077,121,1492475017000000000,-11.622860115697778,-0.07093892812629903
5651436123,207.0,1161114077,121,1492475017000000000,-11.622860115697778,-0.019941836310760973
5651438510,205.0,1161114077,121,1492475066000000000,-11.609249004586667,-0.12193601994183707
5651438783,206.0,1161114077,121,1492475069000000000,-11.608415671253333,-0.07093892812629903
5651440500,207.0,1161114077,121,1492475109000000000,-11.597304560142222,-0.019941836310760973
