id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651369571,2.4,1161114041,161,1492473649000000000,-12.002860115697779,0.6804635761589385
5651369572,2.2,1161114041,161,1492473651000000000,-12.002304560142223,0.3609271523178777
5651370171,2.4,1161114041,161,1492473662000000000,-11.999249004586666,0.6804635761589385
5651370271,2.2,1161114041,161,1492473664000000000,-11.99869344903111,0.3609271523178777
5651370530,2.4,1161114041,161,1492473670000000000,-11.997026782364445,0.6804635761589385
5651370531,2.2,1161114041,161,1492473671000000000,-11.996749004586666,0.3609271523178777
5651372919,2.4,1161114041,161,1492473726000000000,-11.981471226808889,0.6804635761589385
5651372920,2.2,1161114041,161,1492473726000000000,-11.981471226808889,0.3609271523178777
5651373105,2.4,1161114041,161,1492473730000000000,-11.980360115697778,0.6804635761589385
5651373354,2.2,1161114041,161,1492473737000000000,-11.978415671253334,0.3609271523178777
5651373552,2.4,1161114041,161,1492473742000000000,-11.977026782364444,0.6804635761589385
5651373748,2.2,1161114041,161,1492473745000000000,-11.976193449031111,0.3609271523178777
5651373749,2.4,1161114041,161,1492473746000000000,-11.975915671253333,0.6804635761589385
5651374190,2.2,1161114041,161,1492473757000000000,-11.972860115697777,0.3609271523178777
5651374289,2.4,1161114041,161,1492473759000000000,-11.972304560142222,0.6804635761589385
5651374475,2.2,1161114041,161,1492473763000000000,-11.97119344903111,0.3609271523178777
5651380067,2.0,1161114041,161,1492473895000000000,-11.934526782364445,0.04139072847681623
5651380070,1.8,1161114041,161,1492473896000000000,-11.934249004586666,-0.27814569536424494
5651380163,1.6,1161114041,161,1492473897000000000,-11.93397122680889,-0.597682119205306
5651383421,1.8,1161114041,161,1492473970000000000,-11.913693449031111,-0.27814569536424494
5651383423,2.0,1161114041,161,1492473971000000000,-11.913415671253333,0.04139072847681623
5651383528,2.2,1161114041,161,1492473973000000000,-11.912860115697777,0.3609271523178777
5651403683,2.0,1161114041,161,1492474422000000000,-11.788137893475556,0.04139072847681623
5651403756,1.8,1161114041,161,1492474423000000000,-11.787860115697777,-0.27814569536424494
5651403757,1.6,1161114041,161,1492474424000000000,-11.78758233792,-0.597682119205306
5651423248,1.8,1161114041,161,1492474798000000000,-11.68369344903111,-0.27814569536424494
5651423331,2.0,1161114041,161,1492474799000000000,-11.683415671253334,0.04139072847681623
5651423334,2.2,1161114041,161,1492474801000000000,-11.682860115697778,0.3609271523178777
5651423554,2.4,1161114041,161,1492474806000000000,-11.681471226808888,0.6804635761589385
5651423819,2.2,1161114041,161,1492474811000000000,-11.68008233792,0.3609271523178777
5651437427,2.0,1161114041,161,1492475106000000000,-11.598137893475556,0.04139072847681623
5651437516,1.8,1161114041,161,1492475108000000000,-11.59758233792,-0.27814569536424494
5651437517,1.6,1161114041,161,1492475109000000000,-11.597304560142222,-0.597682119205306
5651452573,1.8,1161114041,161,1492475430000000000,-11.508137893475556,-0.27814569536424494
5651452637,2.0,1161114041,161,1492475431000000000,-11.507860115697778,0.04139072847681623
5651452642,2.2,1161114041,161,1492475432000000000,-11.50758233792,0.3609271523178777
5651452912,2.4,1161114041,161,1492475437000000000,-11.50619344903111,0.6804635761589385
5651453376,2.2,1161114041,161,1492475447000000000,-11.503415671253334,0.3609271523178777
5651466958,2.0,1161114041,161,1492475749000000000,-11.419526782364445,0.04139072847681623
5651466960,1.8,1161114041,161,1492475751000000000,-11.418971226808889,-0.27814569536424494
5651467087,1.6,1161114041,161,1492475752000000000,-11.41869344903111,-0.597682119205306
