id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651368853,219.0,1170410000,121,1492473650000000000,-12.00258233792,0.04638931456571437
5651368854,219.0,1170410000,121,1492473650000000000,-12.00258233792,0.04638931456571437
5651369074,218.0,1170410000,121,1492473654000000000,-12.001471226808889,-0.048971753977714194
5651369073,218.0,1170410000,121,1492473654000000000,-12.001471226808889,-0.048971753977714194
5651369660,219.0,1170410000,121,1492473667000000000,-11.997860115697778,0.04638931456571437
5651369659,219.0,1170410000,121,1492473667000000000,-11.997860115697778,0.04638931456571437
5651369771,218.0,1170410000,121,1492473671000000000,-11.996749004586666,-0.048971753977714194
5651369770,218.0,1170410000,121,1492473671000000000,-11.996749004586666,-0.048971753977714194
5651370759,219.0,1170410000,121,1492473691000000000,-11.991193449031112,0.04638931456571437
5651370760,219.0,1170410000,121,1492473691000000000,-11.991193449031112,0.04638931456571437
5651370991,220.0,1170410000,121,1492473699000000000,-11.98897122680889,0.14175038310914292
5651370992,220.0,1170410000,121,1492473699000000000,-11.98897122680889,0.14175038310914292
5651371325,219.0,1170410000,121,1492473704000000000,-11.98758233792,0.04638931456571437
5651371324,219.0,1170410000,121,1492473704000000000,-11.98758233792,0.04638931456571437
5651371409,220.0,1170410000,121,1492473707000000000,-11.986749004586667,0.14175038310914292
5651371408,220.0,1170410000,121,1492473707000000000,-11.986749004586667,0.14175038310914292
5651373582,219.0,1170410000,121,1492473759000000000,-11.972304560142222,0.04638931456571437
5651373583,219.0,1170410000,121,1492473759000000000,-11.972304560142222,0.04638931456571437
5651373924,220.0,1170410000,121,1492473767000000000,-11.97008233792,0.14175038310914292
5651373925,220.0,1170410000,121,1492473767000000000,-11.97008233792,0.14175038310914292
5651374243,219.0,1170410000,121,1492473776000000000,-11.96758233792,0.04638931456571437
5651374244,219.0,1170410000,121,1492473776000000000,-11.96758233792,0.04638931456571437
5651374346,220.0,1170410000,121,1492473777000000000,-11.967304560142223,0.14175038310914292
5651374347,220.0,1170410000,121,1492473777000000000,-11.967304560142223,0.14175038310914292
5651374428,219.0,1170410000,121,1492473779000000000,-11.966749004586667,0.04638931456571437
5651374429,219.0,1170410000,121,1492473779000000000,-11.966749004586667,0.04638931456571437
5651375160,218.0,1170410000,121,1492473797000000000,-11.961749004586666,-0.048971753977714194
5651375161,218.0,1170410000,121,1492473797000000000,-11.961749004586666,-0.048971753977714194
5651375769,219.0,1170410000,121,1492473812000000000,-11.95758233792,0.04638931456571437
5651375770,219.0,1170410000,121,1492473812000000000,-11.95758233792,0.04638931456571437
5651376020,218.0,1170410000,121,1492473816000000000,-11.956471226808889,-0.048971753977714194
5651376021,218.0,1170410000,121,1492473816000000000,-11.956471226808889,-0.048971753977714194
5651376786,219.0,1170410000,121,1492473832000000000,-11.952026782364445,0.04638931456571437
5651376785,219.0,1170410000,121,1492473832000000000,-11.952026782364445,0.04638931456571437
5651377202,218.0,1170410000,121,1492473842000000000,-11.949249004586667,-0.048971753977714194
5651377203,218.0,1170410000,121,1492473842000000000,-11.949249004586667,-0.048971753977714194
5651377284,219.0,1170410000,121,1492473844000000000,-11.948693449031111,0.04638931456571437
5651377285,219.0,1170410000,121,1492473844000000000,-11.948693449031111,0.04638931456571437
5651378409,220.0,1170410000,121,1492473870000000000,-11.941471226808888,0.14175038310914292
5651378408,220.0,1170410000,121,1492473870000000000,-11.941471226808888,0.14175038310914292
5651378677,219.0,1170410000,121,1492473877000000000,-11.939526782364444,0.04638931456571437
