id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651370216,2.4,1161115037,161,1492473645000000000,-12.003971226808888,-0.9012598886609516
5651370219,2.6,1161115037,161,1492473646000000000,-12.003693449031111,-0.6900087899208457
5651370331,2.8,1161115037,161,1492473647000000000,-12.003415671253334,-0.4787576911807403
5651370332,3.0,1161115037,161,1492473648000000000,-12.003137893475555,-0.2675065924406344
5651370335,3.2,1161115037,161,1492473649000000000,-12.002860115697779,-0.05625549370052853
5651456614,3.0,1161115037,161,1492475505000000000,-11.487304560142222,-0.2675065924406344
5651456618,2.6,1161115037,161,1492475506000000000,-11.487026782364444,-0.6900087899208457
5651456616,2.8,1161115037,161,1492475506000000000,-11.487026782364444,-0.4787576911807403
5651456701,2.4,1161115037,161,1492475508000000000,-11.48647122680889,-0.9012598886609516
5651456703,2.2,1161115037,161,1492475509000000000,-11.486193449031111,-1.112510987401057
5651471120,2.4,1161115037,161,1492475824000000000,-11.39869344903111,-0.9012598886609516
5651471121,2.6,1161115037,161,1492475825000000000,-11.398415671253334,-0.6900087899208457
5651471211,2.8,1161115037,161,1492475826000000000,-11.398137893475555,-0.4787576911807403
5651471216,3.0,1161115037,161,1492475827000000000,-11.397860115697778,-0.2675065924406344
5651471308,3.2,1161115037,161,1492475828000000000,-11.39758233792,-0.05625549370052853
5651471839,3.2,1161115037,161,1492475841000000000,-11.393971226808889,-0.05625549370052853
5651471838,3.4,1161115037,161,1492475841000000000,-11.393971226808889,0.1549956050395769
5651505830,3.4,1161115037,161,1492476595000000000,-11.184526782364445,0.1549956050395769
5651506165,3.2,1161115037,161,1492476602000000000,-11.18258233792,-0.05625549370052853
5651506570,3.4,1161115037,161,1492476612000000000,-11.179804560142221,0.1549956050395769
5651506571,3.2,1161115037,161,1492476613000000000,-11.179526782364444,-0.05625549370052853
5651506634,3.4,1161115037,161,1492476615000000000,-11.178971226808889,0.1549956050395769
5651506726,3.2,1161115037,161,1492476616000000000,-11.178693449031112,-0.05625549370052853
5651507662,3.4,1161115037,161,1492476640000000000,-11.172026782364444,0.1549956050395769
5651507663,3.2,1161115037,161,1492476641000000000,-11.171749004586667,-0.05625549370052853
5651508172,3.4,1161115037,161,1492476651000000000,-11.168971226808889,0.1549956050395769
5651508442,3.2,1161115037,161,1492476656000000000,-11.16758233792,-0.05625549370052853
5651508750,3.4,1161115037,161,1492476663000000000,-11.165637893475555,0.1549956050395769
5651508751,3.2,1161115037,161,1492476664000000000,-11.165360115697778,-0.05625549370052853
