id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651450319,23.0,1161114055,115,1492475379000000000,-11.522304560142222,-0.9570405727923629
5651516253,24.0,1161114055,115,1492476853000000000,-11.112860115697778,-0.7613365155131266
5651573166,25.0,1161114055,115,1492478087000000000,-10.77008233792,-0.5656324582338903
5651656466,26.0,1161114055,115,1492479878000000000,-10.27258233792,-0.369928400954654
5651660681,27.0,1161114055,115,1492479981000000000,-10.243971226808888,-0.17422434367541775
5651729323,26.0,1161114055,115,1492481566000000000,-9.803693449031112,-0.369928400954654
5651835934,27.0,1161114055,115,1492484026000000000,-9.120360115697778,-0.17422434367541775
5651838254,28.0,1161114055,115,1492484083000000000,-9.104526782364445,0.021479713603818548
5651847823,27.0,1161114055,115,1492484335000000000,-9.034526782364445,-0.17422434367541775
5651881017,26.0,1161114055,115,1492485105000000000,-8.820637893475556,-0.369928400954654
5651941122,25.0,1161114055,115,1492486511000000000,-8.43008233792,-0.5656324582338903
5652009706,26.0,1161114055,115,1492488073000000000,-7.996193449031111,-0.369928400954654
5652011657,27.0,1161114055,115,1492488117000000000,-7.9839712268088885,-0.17422434367541775
5652015175,28.0,1161114055,115,1492488184000000000,-7.965360115697778,0.021479713603818548
5652038084,27.0,1161114055,115,1492488714000000000,-7.818137893475556,-0.17422434367541775
5652081470,26.0,1161114055,115,1492489687000000000,-7.547860115697778,-0.369928400954654
5652117807,25.0,1161114055,115,1492490544000000000,-7.309804560142222,-0.5656324582338903
5652129322,26.0,1161114055,115,1492490814000000000,-7.234804560142222,-0.369928400954654
5652131569,27.0,1161114055,115,1492490870000000000,-7.219249004586667,-0.17422434367541775
5652134019,28.0,1161114055,115,1492490928000000000,-7.203137893475556,0.021479713603818548
5652144161,27.0,1161114055,115,1492491161000000000,-7.138415671253333,-0.17422434367541775
5652161973,26.0,1161114055,115,1492491564000000000,-7.026471226808889,-0.369928400954654
5652187612,25.0,1161114055,115,1492492167000000000,-6.8589712268088885,-0.5656324582338903
5652226333,24.0,1161114055,115,1492493057000000000,-6.611749004586667,-0.7613365155131266
5652230546,25.0,1161114055,115,1492493151000000000,-6.585637893475556,-0.5656324582338903
5652233835,26.0,1161114055,115,1492493226000000000,-6.564804560142222,-0.369928400954654
5652236958,27.0,1161114055,115,1492493296000000000,-6.545360115697778,-0.17422434367541775
5652265849,26.0,1161114055,115,1492493933000000000,-6.3684156712533335,-0.369928400954654
5652293662,25.0,1161114055,115,1492494503000000000,-6.21008233792,-0.5656324582338903
5652322821,26.0,1161114055,115,1492495133000000000,-6.03508233792,-0.369928400954654
5652325786,27.0,1161114055,115,1492495197000000000,-6.017304560142223,-0.17422434367541775
5652348260,26.0,1161114055,115,1492495664000000000,-5.88758233792,-0.369928400954654
5652370679,25.0,1161114055,115,1492496169000000000,-5.747304560142222,-0.5656324582338903
5652404150,26.0,1161114055,115,1492496870000000000,-5.55258233792,-0.369928400954654
5652413342,27.0,1161114055,115,1492497049000000000,-5.502860115697778,-0.17422434367541775
5652415102,28.0,1161114055,115,1492497086000000000,-5.49258233792,0.021479713603818548
5652417966,29.0,1161114055,115,1492497137000000000,-5.478415671253333,0.21718377088305485
5652448862,28.0,1161114055,115,1492497797000000000,-5.29508233792,0.021479713603818548
5652465447,27.0,1161114055,115,1492498156000000000,-5.195360115697778,-0.17422434367541775
